Komuna,Shkollë,Profili,Viti,Klasa,Gjinia,Total
Prishtinë,Don Bosko,I përgjithshëm,2019-20,10,Femër,51
Prishtinë,Zenit,Shkenca Natyrore,2019-20,10,Femër,6
Prishtinë,Sami Frashëri,Shkenca Natyrore,2019-20,10,Femër,176
Prishtinë,Xhevdet Doda,Shkenca Natyrore,2019-20,10,Femër,233
Prishtinë,Eqrem Çabej,I gjuhëve,2019-20,10,Femër,136
Prishtinë,Dr Ali Sokoli,Teknik i dhëmbëve,2019-20,10,Femër,0
Prishtinë,Dr Ali Sokoli,Farmacist,2019-20,10,Femër,43
Prishtinë,Dr Ali Sokoli,Asistent infermier i  mamisë,2019-20,10,Femër,29
Prishtinë,Dr Ali Sokoli,Asistent infermier i pediatrisë ,2019-20,10,Femër,32
Prishtinë,Dr Ali Sokoli,Asistent infermier i përgjithshëm  ,2019-20,10,Femër,29
Prishtinë,Dr Ali Sokoli,Laborant i shëndetësisë,2019-20,10,Femër,0
Prishtinë,Dr Ali Sokoli,Fizioterapeut,2019-20,10,Femër,25
Prishtinë,28 Nëntori,Grafik i leberlidhjes,2019-20,10,Femër,13
Prishtinë,28 Nëntori,Grafik i pergatitjes grafike,2019-20,10,Femër,14
Prishtinë,28 Nëntori,Grafik i shtypit,2019-20,10,Femër,13
Prishtinë,28 Nëntori,Grafik i mediave,2019-20,10,Femër,0
Prishtinë,28 Nëntori,PTT,2019-20,10,Femër,18
Prishtinë,28 Nëntori,Arkitekturë,2019-20,10,Femër,29
Prishtinë,28 Nëntori,Gjeodezi,2019-20,10,Femër,10
Prishtinë,28 Nëntori,Ndertimtari e ulet,2019-20,10,Femër,9
Prishtinë,Shtjefën Gjeqovi,Tërheqje-makinist,2019-20,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Komunikacioni hekurudhor,2019-20,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Komunikacioni rrugor,2019-20,10,Femër,13
Prishtinë,Shtjefën Gjeqovi,Saldator,2019-20,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Metalpunues,2019-20,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Automekanik ,2019-20,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Instalues ujësjellësi dhe kanalizimi,2019-20,10,Femër,0
Prishtinë,Shtjefën Gjeqovi,Konfeksioner,2019-20,10,Femër,58
Prishtinë,Shtjefën Gjeqovi,Rrobaqepës,2019-20,10,Femër,23
Prishtinë,Shtjefën Gjeqovi,Dirigjimi kompjuterik i makinave,2019-20,10,Femër,6
Prishtinë,Hoxhë Kadri Prishtina,Asistent i administratës,2019-20,10,Femër,40
Prishtinë,Hoxhë Kadri Prishtina,Asistent juridik,2019-20,10,Femër,37
Prishtinë,Hoxhë Kadri Prishtina,Organizator i aktiviteteve  shoqërore,2019-20,10,Femër,0
Prishtinë,Hoxhë Kadri Prishtina,Bankier,2019-20,10,Femër,28
Prishtinë,Hoxhë Kadri Prishtina,Kontabilist,2019-20,10,Femër,17
Prishtinë,Hoxhë Kadri Prishtina,Shpediter -logjistikë / Doganier,2019-20,10,Femër,30
Prishtinë,Hoxhë Kadri Prishtina,Asistent marketingu,2019-20,10,Femër,27
Prishtinë,Hoxhë Kadri Prishtina,Asistent finance,2019-20,10,Femër,19
Prishtinë,7 Shtatori,Tregtar me pakicë dhe shumicë,2019-20,10,Femër,4
Prishtinë,7 Shtatori,Asistent i restorantit,2019-20,10,Femër,0
Prishtinë,7 Shtatori,Gjellëbërës,2019-20,10,Femër,0
Prishtinë,7 Shtatori,Asistent turistik,2019-20,10,Femër,16
Prishtinë,Abdyl Frashëri,Teknologji ushqimore,2019-20,10,Femër,10
Prishtinë,Abdyl Frashëri,Hortikulturë,2019-20,10,Femër,11
Prishtinë,Abdyl Frashëri,Veterinar,2019-20,10,Femër,0
Prishtinë,Abdyl Frashëri,Mbrojtja e bimëve ,2019-20,10,Femër,6
Prishtinë,Abdyl Frashëri,Fermer,2019-20,10,Femër,4
Prishtinë,Abdyl Frashëri,Përpunimi i qumshtit,2019-20,10,Femër,7
Prishtinë,Abdyl Frashëri,Agrobiznesi,2019-20,10,Femër,16
Prishtinë,Prenk Jakova,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2019-20,10,Femër,14
Prishtinë,Prenk Jakova,Lëmi artistike (instrumental),2019-20,10,Femër,16
Prishtinë,Gjin Gazulli,Energjetikë,2019-20,10,Femër,8
Prishtinë,Gjin Gazulli,Informatikë,2019-20,10,Femër,9
Prishtinë,Gjin Gazulli,Telekomunikacionit,2019-20,10,Femër,11
Prishtinë,Gjin Gazulli,Riparim i pajisjeve të zyrës,2019-20,10,Femër,13
Prishtinë,Gjin Gazulli,Elektronikë industriale ,2019-20,10,Femër,0
Prishtinë,Alauddin,I përgjithshëm,2019-20,10,Femër,123
Prishtinë,Përparimi,Hortikulturë,2019-20,10,Femër,5
Prishtinë,Hasan Nahi,Shkenca Natyrore,2019-20,10,Femër,12
Prishtinë,Gjimnazi i Specializuar Matematikor,Matematikë-Informatikë,2019-20,10,Femër,19
Prishtinë,Ahmet Gashi,Shoqëror,2019-20,10,Femër,304
Prishtinë,The British School of Kosova,Shoqëror,2019-20,10,Femër,8
Prishtinë,The British School of Kosova,Shkenca Natyrore,2019-20,10,Femër,22
Prishtinë,European School of Kosova,I përgjithshëm,2019-20,10,Femër,11
Prishtinë,Bau Academy,Instalues elektrik,2019-20,10,Femër,0
Prishtinë,Bau Academy,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Prishtinë,Bau Academy,Metalpunues,2019-20,10,Femër,0
Prishtinë,Bau Academy,Ndërtimtar,2019-20,10,Femër,0
Prishtinë,Bau Academy,Shërbimet e teknologjisë informative,2019-20,10,Femër,0
Prishtinë,Rezonanca,Teknik i dhëmbëve,2019-20,10,Femër,7
Prishtinë,Rezonanca,Farmacist,2019-20,10,Femër,17
Prishtinë,Rezonanca,Asistent infermier i përgjithshëm  ,2019-20,10,Femër,98
Prishtinë,Rezonanca,Fizioterapeut,2019-20,10,Femër,6
Prishtinë,Quality Schools International,I përgjithshëm,2019-20,10,Femër,3
Prizren,Loyola,I përgjithshëm,2019-20,10,Femër,52
Prizren,Lorenc Antoni,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2019-20,10,Femër,23
Prizren,Lorenc Antoni,Lëmi artistike (instrumental),2019-20,10,Femër,10
Prizren,Luciano Motroni,Teknik i dhëmbëve,2019-20,10,Femër,11
Prizren,Luciano Motroni,Asistent infermier i  mamisë,2019-20,10,Femër,0
Prizren,Luciano Motroni,Asistent infermier i pediatrisë ,2019-20,10,Femër,35
Prizren,Luciano Motroni,Asistent infermier i përgjithshëm  ,2019-20,10,Femër,231
Prizren,Luciano Motroni,Teknik i farmacisë,2019-20,10,Femër,37
Prizren,Luciano Motroni,Laborant i shëndetësisë,2019-20,10,Femër,47
Prizren,11 Marsi,Informatikë,2019-20,10,Femër,2
Prizren,11 Marsi,Makina elektrike,2019-20,10,Femër,0
Prizren,11 Marsi,Telekomunikacionit,2019-20,10,Femër,2
Prizren,11 Marsi,Mekatronikë,2019-20,10,Femër,0
Prizren,11 Marsi,Instalues elektrik,2019-20,10,Femër,0
Prizren,11 Marsi,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Prizren,11 Marsi,Metalpunues,2019-20,10,Femër,0
Prizren,11 Marsi,Automekanik ,2019-20,10,Femër,0
Prizren,11 Marsi,Instalues ujësjellësi dhe kanalizimi,2019-20,10,Femër,0
Prizren,11 Marsi,Arkitekturë,2019-20,10,Femër,10
Prizren,11 Marsi,Gjeodezi,2019-20,10,Femër,0
Prizren,11 Marsi,Ndërtimtar,2019-20,10,Femër,0
Prizren,11 Marsi,Dizajn tekstili dhe veshje,2019-20,10,Femër,71
Prizren,11 Marsi,Dizajn enterieri,2019-20,10,Femër,14
Prizren,11 Marsi,Dizajn grafik,2019-20,10,Femër,13
Prizren,11 Marsi,Trafik rrugor,2019-20,10,Femër,3
Prizren,11 Marsi,Dizajner Softuerik,2019-20,10,Femër,4
Prizren,Ymer Prizreni,Asistent i administratës,2019-20,10,Femër,12
Prizren,Ymer Prizreni,Asistent juridik,2019-20,10,Femër,14
Prizren,Ymer Prizreni,Bankier,2019-20,10,Femër,11
Prizren,Ymer Prizreni,Kontabilist,2019-20,10,Femër,21
Prizren,Ymer Prizreni,Shpediter -logjistikë / Doganier,2019-20,10,Femër,0
Prizren,Ymer Prizreni,Tregtar me pakicë dhe shumicë,2019-20,10,Femër,2
Prizren,Ymer Prizreni,Asistent finance,2019-20,10,Femër,21
Prizren,Ymer Prizreni,Asistent i restorantit,2019-20,10,Femër,5
Prizren,Ymer Prizreni,Teknologji ushqimore,2019-20,10,Femër,5
Prizren,Gjon Buzuku,Shkenca Natyrore,2019-20,10,Femër,200
Prizren,Gjon Buzuku | 1,Shkenca Natyrore,2019-20,10,Femër,12
Prizren,Gjon Buzuku | 2,Shkenca Natyrore,2019-20,10,Femër,12
Prizren,Gjon Buzuku | 3,Shoqëror,2019-20,10,Femër,4
Prizren,Gjon Buzuku | 3,Shkenca Natyrore,2019-20,10,Femër,0
Prizren,Remzi Ademaj,Shoqëror,2019-20,10,Femër,146
Prizren,Remzi Ademaj | 1,Shoqëror,2019-20,10,Femër,7
Prizren,Remzi Ademaj | 2,Shoqëror,2019-20,10,Femër,9
Prizren,Remzi Ademaj | 3,Shoqëror,2019-20,10,Femër,8
Prizren,Remzi Ademaj | 4,Shoqëror,2019-20,10,Femër,19
Prizren,Remzi Ademaj | 5,Shoqëror,2019-20,10,Femër,20
Prizren,Nënë Tereza,Rrobaqepës,2019-20,10,Femër,0
Prizren,Nënë Tereza,Kuzhinier,2019-20,10,Femër,0
Prizren,Lef Nosi,Lavërtari dhe perimtari (perimkulturë),2019-20,10,Femër,0
Prizren,Mehmet Akif | 1,Shkenca Natyrore,2019-20,10,Femër,9
Prizren,Qendra e Kompetencës Prizren,Nëpunës finance,2019-20,10,Femër,2
Prizren,Qendra e Kompetencës Prizren,Nëpunës industrie,2019-20,10,Femër,6
Prizren,Qendra e Kompetencës Prizren,Administrim zyre,2019-20,10,Femër,3
Prizren,Qendra e Kompetencës Prizren,Shërbime ndaj konsumatorit dhe shitjes,2019-20,10,Femër,2
Prizren,Qendra e Kompetencës Prizren,Nëpunës export-importi,2019-20,10,Femër,0
Prizren,Qendra e Kompetencës Prizren,Udhëheqës i udhëtimeve dhe grupeve turistike,2019-20,10,Femër,8
Prizren,Qendra e Kompetencës Prizren,Asistent në zyra informimi dhe agjenci turistike,2019-20,10,Femër,6
Prizren,Qendra e Kompetencës Prizren,Asistent në organizimin e ngjarjeve (eventeve),2019-20,10,Femër,8
Prizren,International Maarif Schools of Kosova | 1,Shkenca Natyrore,2019-20,10,Femër,17
Skënderaj,Hamëz Jashari,Shoqëror,2019-20,10,Femër,73
Skënderaj,Hamëz Jashari,Shkenca Natyrore,2019-20,10,Femër,48
Skënderaj,Anton Çetta,Kontabilist,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Shpediter -logjistikë / Doganier,2019-20,10,Femër,8
Skënderaj,Anton Çetta,Informatikë,2019-20,10,Femër,4
Skënderaj,Anton Çetta,Telekomunikacionit,2019-20,10,Femër,6
Skënderaj,Anton Çetta,Laborant i biologjisë ,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Laborant i kimisë,2019-20,10,Femër,17
Skënderaj,Anton Çetta,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Operator i prodhimit,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Automekanik ,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Teknologji ushqimore,2019-20,10,Femër,17
Skënderaj,Anton Çetta,Konfeksioner,2019-20,10,Femër,23
Skënderaj,Anton Çetta,Farmacist,2019-20,10,Femër,24
Skënderaj,Anton Çetta,Agrobiznesi,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Banka dhe sigurime,2019-20,10,Femër,11
Skënderaj,Anton Çetta,Teknologji kimike,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Marketing,2019-20,10,Femër,14
Skënderaj,Anton Çetta,Laborant i shëndetësisë,2019-20,10,Femër,18
Skënderaj,Anton Çetta,Trafik rrugor,2019-20,10,Femër,0
Skënderaj,Anton Çetta,Transport rrugor,2019-20,10,Femër,0
Skënderaj,Anton Çetta | 1,Kontabilist,2019-20,10,Femër,0
Skënderaj,Anton Çetta | 1,Teknologji kimike,2019-20,10,Femër,15
Skënderaj,Qendra e Kompetencës,Instalues elektrik,2019-20,10,Femër,0
Skënderaj,Qendra e Kompetencës,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Skënderaj,Qendra e Kompetencës,Arkitekturë,2019-20,10,Femër,11
Skënderaj,Qendra e Kompetencës,Dizajn tekstili dhe veshje,2019-20,10,Femër,31
Skënderaj,Qendra e Kompetencës,Dizajn enterieri,2019-20,10,Femër,0
Skënderaj,Qendra e Kompetencës,Beton punues,2019-20,10,Femër,0
Skënderaj,Qendra e Kompetencës,Teneqepunues dhe punues metali,2019-20,10,Femër,0
Skënderaj,Qendra e Kompetencës,Ndertimtari e ulet,2019-20,10,Femër,0
Skënderaj,Qendra e Kompetencës,Ndertmtari e lart,2019-20,10,Femër,0
Shtime,Naim Frashëri,Shoqëror,2019-20,10,Femër,59
Shtime,Naim Frashëri,Shkenca Natyrore,2019-20,10,Femër,72
Shtime,Sh.M. Profesionale,Asistent i administratës,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Energjetikë,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Informatikë,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Instalues elektrik,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Asistent i restorantit,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Mekanik i makinave,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Saldator,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Automekanik ,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Ndërtimtar,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Hortikulturë,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Mbrojtja e bimëve ,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Agrobiznesi,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Banka dhe sigurime,2019-20,10,Femër,0
Shtime,Sh.M. Profesionale,Marketing,2019-20,10,Femër,0
Shtërpcë,Kongresi i Manastirit,Asistent turistik,2019-20,10,Femër,3
Shtërpcë,Kongresi i Manastirit,Shoqëror,2019-20,10,Femër,10
Shtërpcë,Kongresi i Manastirit,Shkenca Natyrore,2019-20,10,Femër,6
Shtërpcë,Kongresi i Manastirit,I gjuhëve,2019-20,10,Femër,0
Suharekë,Jeta e re,Shoqëror,2019-20,10,Femër,91
Suharekë,Jeta e re,Shkenca Natyrore,2019-20,10,Femër,97
Suharekë,Skënder Luarasi,Informatikë,2019-20,10,Femër,14
Suharekë,Skënder Luarasi,Instalues elektrik,2019-20,10,Femër,0
Suharekë,Skënder Luarasi,Mekanik i makinave,2019-20,10,Femër,0
Suharekë,Skënder Luarasi,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Suharekë,Skënder Luarasi,Automekanik ,2019-20,10,Femër,0
Suharekë,Skënder Luarasi,Arkitekturë,2019-20,10,Femër,6
Suharekë,Skënder Luarasi,Gjeodezi,2019-20,10,Femër,0
Suharekë,Skënder Luarasi,Ndërtimtar,2019-20,10,Femër,0
Suharekë,Skënder Luarasi,Rrobaqepës,2019-20,10,Femër,45
Suharekë,Skënder Luarasi,Teknik i Informatikës,2019-20,10,Femër,0
Suharekë,Skënder Luarasi,Transport rrugor,2019-20,10,Femër,5
Suharekë,Abdyl Ramaj,Asistent i administratës,2019-20,10,Femër,10
Suharekë,Abdyl Ramaj,Asistent juridik,2019-20,10,Femër,19
Suharekë,Abdyl Ramaj,Kontabilist,2019-20,10,Femër,11
Suharekë,Abdyl Ramaj,Tregtar me pakicë dhe shumicë,2019-20,10,Femër,5
Suharekë,Abdyl Ramaj,Asistent marketingu,2019-20,10,Femër,7
Suharekë,Abdyl Ramaj,Asistent turistik,2019-20,10,Femër,4
Suharekë,Abdyl Ramaj,Teknologjia e reciklimit,2019-20,10,Femër,0
Suharekë,Abdyl Ramaj,Teknologjia e materialit ndërtimor,2019-20,10,Femër,0
Suharekë,Abdyl Ramaj,Laborant i kimisë,2019-20,10,Femër,11
Suharekë,Abdyl Ramaj,Teknologji ushqimore,2019-20,10,Femër,11
Suharekë,Abdyl Ramaj,Hortikulturë,2019-20,10,Femër,0
Suharekë,Abdyl Ramaj,Pemëtari dhe vreshtari,2019-20,10,Femër,0
Suharekë,Abdyl Ramaj,Përpunimi i drurit,2019-20,10,Femër,0
Suharekë,Abdyl Ramaj,Agrobiznesi,2019-20,10,Femër,1
Suharekë,Abdyl Ramaj,Banka dhe sigurime,2019-20,10,Femër,12
Suharekë,Abdyl Ramaj,Financa,2019-20,10,Femër,0
Ferizaj,Agaxhite,Shkenca Natyrore,2019-20,10,Femër,0
Ferizaj,Agaxhite,Administrim biznesi,2019-20,10,Femër,0
Ferizaj,Kuvendi i Arbërit,Shkenca Natyrore,2019-20,10,Femër,264
Ferizaj,Faik Konica,Asistent juridik,2019-20,10,Femër,54
Ferizaj,Faik Konica,Bankier,2019-20,10,Femër,29
Ferizaj,Faik Konica,Kontabilist,2019-20,10,Femër,25
Ferizaj,Faik Konica,Shpediter -logjistikë / Doganier,2019-20,10,Femër,10
Ferizaj,Faik Konica,Tregtar me pakicë dhe shumicë,2019-20,10,Femër,10
Ferizaj,Faik Konica,Asistent marketingu,2019-20,10,Femër,10
Ferizaj,Faik Konica,Asistent finance,2019-20,10,Femër,8
Ferizaj,Faik Konica,Asistent i hotelerisë,2019-20,10,Femër,0
Ferizaj,Faik Konica,Asistent turistik,2019-20,10,Femër,11
Ferizaj,Faik Konica,Banka dhe sigurime,2019-20,10,Femër,0
Ferizaj,Faik Konica,Administrim zyre,2019-20,10,Femër,12
Ferizaj,Pjetër Bogdani,Informatikë,2019-20,10,Femër,1
Ferizaj,Pjetër Bogdani,Instalues elektrik,2019-20,10,Femër,0
Ferizaj,Pjetër Bogdani,Komunikacioni rrugor,2019-20,10,Femër,7
Ferizaj,Pjetër Bogdani,Mekanik i makinave,2019-20,10,Femër,0
Ferizaj,Pjetër Bogdani,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Ferizaj,Pjetër Bogdani,Operator i prodhimit,2019-20,10,Femër,3
Ferizaj,Pjetër Bogdani,Metalpunues,2019-20,10,Femër,0
Ferizaj,Pjetër Bogdani,Automekanik ,2019-20,10,Femër,0
Ferizaj,Pjetër Bogdani,Instalues ujësjellësi dhe kanalizimi,2019-20,10,Femër,0
Ferizaj,Pjetër Bogdani,Ndërtimtar,2019-20,10,Femër,0
Ferizaj,Elena Gjika,Farmacist,2019-20,10,Femër,0
Ferizaj,Elena Gjika,Asistent infermier i  mamisë,2019-20,10,Femër,33
Ferizaj,Elena Gjika,Asistent infermier i pediatrisë ,2019-20,10,Femër,25
Ferizaj,Elena Gjika,Asistent infermier i përgjithshëm  ,2019-20,10,Femër,126
Ferizaj,Elena Gjika,Laborant i shëndetësisë,2019-20,10,Femër,0
Ferizaj,Zenel Hajdini,Teknologji ushqimore,2019-20,10,Femër,6
Ferizaj,Zenel Hajdini,Hortikulturë,2019-20,10,Femër,5
Ferizaj,Zenel Hajdini,Konfeksioner,2019-20,10,Femër,25
Ferizaj,Zenel Hajdini,Lavërtari dhe perimtari (perimkulturë),2019-20,10,Femër,3
Ferizaj,Zenel Hajdini,Pemëtari dhe vreshtari,2019-20,10,Femër,0
Ferizaj,Zenel Hajdini,Blegtori,2019-20,10,Femër,0
Ferizaj,Zenel Hajdini,Veterinar,2019-20,10,Femër,0
Ferizaj,Zenel Hajdini,Mbrojtja e bimëve ,2019-20,10,Femër,2
Ferizaj,Zenel Hajdini,Përpunimi i drurit,2019-20,10,Femër,0
Ferizaj,Zenel Hajdini,Agrobiznesi,2019-20,10,Femër,1
Ferizaj,Çesk Zadeja,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2019-20,10,Femër,15
Ferizaj,Çesk Zadeja,Arti figurativ aplikativ,2019-20,10,Femër,16
Ferizaj,Gjimnazi shkenca shoqërore,Shoqëror,2019-20,10,Femër,271
Ferizaj,Qendra e Kompetencës,Teknik i optikës,2019-20,10,Femër,9
Ferizaj,Qendra e Kompetencës,Teknik dentar,2019-20,10,Femër,8
Ferizaj,Qendra e Kompetencës,Teknik i farmacisë,2019-20,10,Femër,19
Ferizaj,Qendra e Kompetencës,Asistent i sigurisë ushqimore dhe dietave,2019-20,10,Femër,0
Ferizaj,Qendra e Kompetencës,Asistent i kujdesit social-shëndetsor,2019-20,10,Femër,19
Ferizaj,Qendra e Kompetencës,Fizioterapeut,2019-20,10,Femër,15
Ferizaj,Qendra e Kompetencës,Asistent i sigurisë ushqimore dhe dietave,2019-20,10,Femër,20
Viti,Kuvendi i Lezhës,Shoqëror,2019-20,10,Femër,35
Viti,Kuvendi i Lezhës,I përgjithshëm,2019-20,10,Femër,22
Viti,Kuvendi i Lezhës,Shkenca Natyrore,2019-20,10,Femër,85
Viti,Jonuz Zejnullahu,Asistent i administratës,2019-20,10,Femër,8
Viti,Jonuz Zejnullahu,Tregtar me pakicë dhe shumicë,2019-20,10,Femër,13
Viti,Jonuz Zejnullahu,Energjetikë,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Informatikë,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Telekomunikacionit,2019-20,10,Femër,4
Viti,Jonuz Zejnullahu,Instalues elektrik,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Laborant i kimisë,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Saldator,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Operator i prodhimit,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Automekanik ,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Instalues ujësjellësi dhe kanalizimi,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Teknologji ushqimore,2019-20,10,Femër,23
Viti,Jonuz Zejnullahu,Hortikulturë,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Konfeksioner,2019-20,10,Femër,0
Viti,Jonuz Zejnullahu,Trafik rrugor,2019-20,10,Femër,7
Viti,Kongresi i Manastirit,Asistent juridik,2019-20,10,Femër,5
Viti,Kongresi i Manastirit,Kontabilist,2019-20,10,Femër,0
Viti,Kongresi i Manastirit,Tregtar me pakicë dhe shumicë,2019-20,10,Femër,0
Viti,Kongresi i Manastirit,Informatikë,2019-20,10,Femër,0
Viti,Kongresi i Manastirit,Operator i prodhimit,2019-20,10,Femër,0
Viti,Kongresi i Manastirit,Shoqëror,2019-20,10,Femër,7
Viti,Kongresi i Manastirit,Shkenca Natyrore,2019-20,10,Femër,15
Vushtrri,Lutfi Musiqi,Energjetikë,2019-20,10,Femër,0
Vushtrri,Lutfi Musiqi,Informatikë,2019-20,10,Femër,26
Vushtrri,Lutfi Musiqi,Telekomunikacionit,2019-20,10,Femër,8
Vushtrri,Lutfi Musiqi,Mekatronikë,2019-20,10,Femër,6
Vushtrri,Lutfi Musiqi,Instalues elektrik,2019-20,10,Femër,0
Vushtrri,Lutfi Musiqi,Saldator,2019-20,10,Femër,0
Vushtrri,Lutfi Musiqi,Instalues i ngrohjes dhe klimatizimit,2019-20,10,Femër,0
Vushtrri,Lutfi Musiqi,Operator i prodhimit,2019-20,10,Femër,0
Vushtrri,Lutfi Musiqi,Automekanik ,2019-20,10,Femër,0
Vushtrri,Lutfi Musiqi,Dirigjimi kompjuterik i makinave,2019-20,10,Femër,5
Vushtrri,Lutfi Musiqi,Transport rrugor,2019-20,10,Femër,4
Vushtrri,Bahri Haxha,Bankier,2019-20,10,Femër,0
Vushtrri,Bahri Haxha,Kontabilist,2019-20,10,Femër,15
Vushtrri,Bahri Haxha,Shpediter -logjistikë / Doganier,2019-20,10,Femër,11
Vushtrri,Bahri Haxha,Tregtar me pakicë dhe shumicë,2019-20,10,Femër,8
Vushtrri,Bahri Haxha,Përfitues i metaleve,2019-20,10,Femër,11
Vushtrri,Bahri Haxha,Përpunues i metaleve,2019-20,10,Femër,0
Vushtrri,Bahri Haxha,Teknologjia e reciklimit,2019-20,10,Femër,13
Vushtrri,Bahri Haxha,Laborant i kimisë,2019-20,10,Femër,12
Vushtrri,Bahri Haxha,Arkitekturë,2019-20,10,Femër,0
Vushtrri,Bahri Haxha,Ndërtimtar,2019-20,10,Femër,7
Vushtrri,Bahri Haxha,Teknologji ushqimore,2019-20,10,Femër,28
Vushtrri,Bahri Haxha,Hortikulturë,2019-20,10,Femër,16
Vushtrri,Bahri Haxha,Konfeksioner,2019-20,10,Femër,29
Vushtrri,Bahri Haxha,Mbrojtja e bimëve ,2019-20,10,Femër,13
Vushtrri,Bahri Haxha,Përpunimi i drurit,2019-20,10,Femër,0
Vushtrri,Bahri Haxha,Agrobiznesi,2019-20,10,Femër,17
Vushtrri,Eqrem Çabej,Shoqëror,2019-20,10,Femër,106
Vushtrri,Eqrem Çabej,Shkenca Natyrore,2019-20,10,Femër,77
Malishevë,Lasgush Poradeci,Asistent i administratës,2019-20,10,Femër,6
Malishevë,Lasgush Poradeci,Asistent juridik,2019-20,10,Femër,11
Malishevë,Lasgush Poradeci,Bankier,2019-20,10,Femër,7
Malishevë,Lasgush Poradeci,Kontabilist,2019-20,10,Femër,3
Malishevë,Lasgush Poradeci,Shoqëror,2019-20,10,Femër,22
Malishevë,Lasgush Poradeci,Shkenca Natyrore,2019-20,10,Femër,9
Malishevë,Abdyl Frashëri,Shoqëror,2019-20,10,Femër,166
Malishevë,Abdyl Frashëri,Shkenca Natyrore,2019-20,10,Femër,117
Malishevë,Qendra e Kompetencës,Instalues elektrik,2019-20,10,Femër,0
Malishevë,Qendra e Kompetencës,Banka dhe shërbimet e sigurimeve,2019-20,10,Femër,20
Malishevë,Qendra e Kompetencës,Hotelieria dhe shërbimet e turizmit,2019-20,10,Femër,4
Malishevë,Qendra e Kompetencës,Logjistika dhe operimi në magazinë,2019-20,10,Femër,6
Malishevë,Qendra e Kompetencës,Shërbimet e zyrës dhe administratës publike,2019-20,10,Femër,20
Malishevë,Qendra e Kompetencës,Shitja dhe marketingu,2019-20,10,Femër,28
Malishevë,Qendra e Kompetencës,Shërbimet e teknologjisë informative,2019-20,10,Femër,4
Junik,Kuvendi i Junikut,Shoqëror,2019-20,10,Femër,6
Junik,Kuvendi i Junikut,Shkenca Natyrore,2019-20,10,Femër,19
Mamushë,Ataturk,Shoqëror,2019-20,10,Femër,6
Mamushë,Ataturk,Shkenca Natyrore,2019-20,10,Femër,9
Hani i Elezit,Dardania,Shoqëror,2019-20,10,Femër,32
Hani i Elezit,Dardania,Shkenca Natyrore,2019-20,10,Femër,34
Deçan,Vëllezërit Frashëri,Shoqëror,2020-21,10,Femër,55
Deçan,Vëllezërit Frashëri,Shkenca Natyrore,2020-21,10,Femër,74
Deçan,Tafil Kasumaj,Kontabilist,2020-21,10,Femër,8
